Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
49,20240207-MicroHoles_study,11182,-25.0000,16.6264,0.0000,-24.8232,16.5061,0.0054,0.2139,0.1768,-0.1202,0.0054,,,,,,,,,,,
50,20240207-MicroHoles_study,11185,-25.0000,18.0156,0.0000,-24.8221,17.8850,0.0046,0.2208,0.1779,-0.1306,0.0046,1.3892,0.0000,1.3892,0.0000,1.3788,0.0011,1.3788,-0.0008,0.0104,0.7466,
51,20240207-MicroHoles_study,11170,-25.0000,19.4048,0.0000,-24.8222,19.2613,0.0025,0.2285,0.1778,-0.1435,0.0025,,,,,,,,,,,
52,20240207-MicroHoles_study,11179,-25.0000,20.7974,0.0000,-24.8241,20.6441,-0.0004,0.2334,0.1759,-0.1533,-0.0004,1.3926,0.0000,1.3926,0.0000,1.3828,-0.0018,1.3828,-0.0029,0.0098,0.7066,
53,20240207-MicroHoles_study,11173,-25.0000,22.1879,0.0000,-24.8243,22.0253,-0.0031,0.2394,0.1757,-0.1626,-0.0031,,,,,,,,,,,
54,20240207-MicroHoles_study,11176,-25.0000,23.5750,0.0000,-24.8254,23.4023,-0.0042,0.2456,0.1746,-0.1727,-0.0042,1.3871,0.0000,1.3871,0.0000,1.3770,-0.0011,1.3770,-0.0011,0.0101,0.7302,
55,20240207-MicroHoles_study,11113,-25.0000,24.9621,0.0000,-24.8256,24.7792,-0.0055,0.2528,0.1744,-0.1830,-0.0055,,,,,,,,,,,
56,20240207-MicroHoles_study,11164,-25.0000,26.3484,0.0000,-24.8260,26.1553,-0.0075,0.2601,0.1740,-0.1931,-0.0075,1.3863,0.0000,1.3863,0.0000,1.3761,-0.0004,1.3761,-0.0020,0.0102,0.7351,
57,20240207-MicroHoles_study,11161,-25.0000,27.7381,0.0000,-24.8240,27.5364,-0.0094,0.2679,0.1760,-0.2017,-0.0094,,,,,,,,,,,
58,20240207-MicroHoles_study,11155,-25.0000,29.1247,0.0000,-24.8218,28.9118,-0.0105,0.2777,0.1782,-0.2128,-0.0105,1.3866,0.0000,1.3866,0.0000,1.3755,0.0021,1.3755,-0.0012,0.0111,0.7998,
59,20240207-MicroHoles_study,11158,-25.0000,30.5141,0.0000,-24.8231,30.2903,-0.0124,0.2855,0.1769,-0.2238,-0.0124,,,,,,,,,,,
60,20240207-MicroHoles_study,11143,-25.0000,31.7197,0.0000,-24.8233,31.4880,-0.0143,0.2918,0.1767,-0.2317,-0.0143,1.2056,0.0000,1.2056,0.0000,1.1976,-0.0002,1.1976,-0.0019,0.0079,0.6585,
61,20240207-MicroHoles_study,11152,-25.0000,33.2968,0.0000,-24.8212,33.0539,-0.0165,0.3021,0.1788,-0.2429,-0.0165,,,,,,,,,,,
62,20240207-MicroHoles_study,11146,-25.0000,34.6868,0.0000,-24.8213,34.4327,-0.0185,0.3112,0.1787,-0.2541,-0.0185,1.3900,0.0000,1.3900,0.0000,1.3788,-0.0001,1.3788,-0.0020,0.0112,0.8030,
63,20240207-MicroHoles_study,11149,-25.0000,36.0764,0.0000,-24.8238,35.8124,-0.0208,0.3181,0.1762,-0.2640,-0.0208,,,,,,,,,,,
64,20240207-MicroHoles_study,11116,-25.0000,37.4661,0.0000,-24.8239,37.1929,-0.0226,0.3259,0.1761,-0.2732,-0.0226,1.3896,0.0000,1.3896,0.0000,1.3804,-0.0001,1.3804,-0.0019,0.0092,0.6637,
65,20240207-MicroHoles_study,11140,-25.0000,38.8554,0.0000,-24.8228,38.5713,-0.0238,0.3357,0.1772,-0.2841,-0.0238,,,,,,,,,,,
66,20240207-MicroHoles_study,11137,-25.0000,40.2435,0.0000,-24.8240,39.9471,-0.0272,0.3458,0.1760,-0.2964,-0.0272,1.3881,0.0000,1.3881,0.0000,1.3758,-0.0012,1.3758,-0.0034,0.0123,0.8859,
67,20240207-MicroHoles_study,11131,-25.0000,42.1197,0.0000,-24.8264,41.8104,-0.0319,0.3561,0.1736,-0.3093,-0.0319,,,,,,,,,,,
68,20240207-MicroHoles_study,11134,-25.0000,43.0246,0.0000,-24.8263,42.7094,-0.0329,0.3613,0.1737,-0.3152,-0.0329,0.9049,0.0000,0.9049,0.0000,0.8990,0.0001,0.8990,-0.0010,0.0058,0.6454,
69,20240207-MicroHoles_study,11119,-25.0000,44.4187,0.0000,-24.8250,44.0918,-0.0359,0.3726,0.1750,-0.3270,-0.0359,,,,,,,,,,,
70,20240207-MicroHoles_study,11128,-25.0000,45.8149,0.0000,-24.8282,45.4750,-0.0398,0.3829,0.1718,-0.3399,-0.0398,1.3961,0.0000,1.3961,0.0000,1.3833,-0.0033,1.3832,-0.0038,0.0129,0.9224,
71,20240207-MicroHoles_study,11122,-25.0000,47.2088,0.0000,-24.8343,46.8597,-0.0445,0.3889,0.1657,-0.3491,-0.0445,,,,,,,,,,,
72,20240207-MicroHoles_study,11125,-25.0000,48.6027,0.0000,-24.8389,48.2473,-0.0468,0.3931,0.1611,-0.3555,-0.0468,1.3939,0.0000,1.3939,0.0000,1.3875,-0.0045,1.3875,-0.0023,0.0064,0.4592,
73,20240207-MicroHoles_study,689,-25.0000,50.0000,0.0000,-24.8394,49.6370,-0.0485,0.3999,0.1606,-0.3630,-0.0485,,,,,,,,,,,
